date,strategy,action,holdings,cash,equity,note,logged_at,prev_hash,row_hash
2026-06-12,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10285.79,,2026-06-12 20:59,508246d21d3a188b80431b9fec525bc68d12a081048cc3bceafcd0873a1f2f03,230c07e8f30d14258f079d28b9f5646d3ca7414daa0ab20840628641ff65422c
2026-06-12,momentum,HOLD,"{""TSM"": 8.154944, ""LLY"": 2.933317, ""GOOGL"": 9.353312}",-0.0,10144.77,,2026-06-12 20:59,230c07e8f30d14258f079d28b9f5646d3ca7414daa0ab20840628641ff65422c,054530665426e9b80f312e05385060c3429205eaa5339861bbc06bb89959711d
2026-06-12,overnight,ROLL,{},9993.69,9993.69,隔夜+0.07%-成本,2026-06-18 05:44,054530665426e9b80f312e05385060c3429205eaa5339861bbc06bb89959711d,9829c953d33f31667cf786a7da447302754f5ad58421edcf4a2ba7fb304017ed
2026-06-12,signal,HOLD,{},10000.0,10000.0,,2026-06-12 20:59,9829c953d33f31667cf786a7da447302754f5ad58421edcf4a2ba7fb304017ed,e0683672bfe9192794c2e642d6125c7e457bbb54b58b2a6319d2f4c08c1af1c8
2026-06-12,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10285.79,,2026-06-12 20:59,e0683672bfe9192794c2e642d6125c7e457bbb54b58b2a6319d2f4c08c1af1c8,11b9a01bde57a19ecd0a3a7f08a9e92fcc663ed1318e8af3557c310191ef7ad4
2026-06-15,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10601.69,,2026-06-15 21:30,11b9a01bde57a19ecd0a3a7f08a9e92fcc663ed1318e8af3557c310191ef7ad4,c3cb12b590343e19af95339bec00daac105812d5d2a63715776a54b59d891be6
2026-06-15,momentum,HOLD,"{""TSM"": 8.154944, ""LLY"": 2.933317, ""GOOGL"": 9.353312}",-0.0,10366.98,,2026-06-15 21:30,c3cb12b590343e19af95339bec00daac105812d5d2a63715776a54b59d891be6,ead5eeed3c97193774f8045ae97c20364487a268cfb06303e984bda0de8b3d94
2026-06-15,overnight,ROLL,{},10223.89,10223.89,隔夜+2.32%-成本,2026-06-18 05:44,ead5eeed3c97193774f8045ae97c20364487a268cfb06303e984bda0de8b3d94,6d962703600cca29f54d2d5d51f4d5950d2f35aace7127fe83c8b9211f6246a4
2026-06-15,signal,HOLD,{},10000.0,10000.0,,2026-06-15 21:30,6d962703600cca29f54d2d5d51f4d5950d2f35aace7127fe83c8b9211f6246a4,f463d8f9a0e45d990f17f350f919e1f721b121c2bedfea6a04fbf6b6c069d734
2026-06-15,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10601.69,,2026-06-15 21:30,f463d8f9a0e45d990f17f350f919e1f721b121c2bedfea6a04fbf6b6c069d734,3b0f0343bbfe14d0930217fb30ca57ab1b25a789564113113b41a42831263d95
2026-06-16,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10479.48,,2026-06-16 21:24,3b0f0343bbfe14d0930217fb30ca57ab1b25a789564113113b41a42831263d95,33b5ce9d0991f31ddc0d99ac34586dcf01572c400da25ec1bd3db78f7882a19d
2026-06-16,momentum,HOLD,"{""TSM"": 8.154944, ""LLY"": 2.933317, ""GOOGL"": 9.353312}",-0.0,10256.39,,2026-06-16 21:24,33b5ce9d0991f31ddc0d99ac34586dcf01572c400da25ec1bd3db78f7882a19d,a3d03e3c8a6f1613926db8073657155f47f21195794e16fcad28bdc80f8f6a5c
2026-06-16,overnight,ROLL,{},10197.79,10197.79,隔夜-0.24%-成本,2026-06-18 05:44,a3d03e3c8a6f1613926db8073657155f47f21195794e16fcad28bdc80f8f6a5c,e43e4d3ef81bfa22d2901c2142fdd2991dd40791fb2b26baee98f4e94552ed03
2026-06-16,signal,BUY,"{""NASDAQ"": 0.379128}",0.0,10000.0,tier4，买入@26376,2026-06-16 21:24,e43e4d3ef81bfa22d2901c2142fdd2991dd40791fb2b26baee98f4e94552ed03,c7619cdb7289805bf70debfde2659ca89ccd79e7653d602eb34dcc108bce3b37
2026-06-16,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10479.48,,2026-06-16 21:24,c7619cdb7289805bf70debfde2659ca89ccd79e7653d602eb34dcc108bce3b37,c712ef4d422743524b36264019750afbb6525fc63a6f8a5d422648cb8e4375b0
2026-06-17,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10338.56,,2026-06-17 21:27,c712ef4d422743524b36264019750afbb6525fc63a6f8a5d422648cb8e4375b0,6e2cc25280e16ecad1dcad2e94f4b8a8822af6e1b8a687e5824bff114e107a8f
2026-06-17,momentum,HOLD,"{""TSM"": 8.154944, ""LLY"": 2.933317, ""GOOGL"": 9.353312}",-0.0,10188.65,,2026-06-17 21:27,6e2cc25280e16ecad1dcad2e94f4b8a8822af6e1b8a687e5824bff114e107a8f,9b999f135187cc4a755b16b941694b9b91e7850e8bffb58447706b5bb7e85611
2026-06-17,overnight,ROLL,{},10270.23,10270.23,隔夜+0.73%-成本,2026-06-18 05:44,9b999f135187cc4a755b16b941694b9b91e7850e8bffb58447706b5bb7e85611,2fe5c6ee9654eb6c1b90c8b5b12a44e57e8b0743c326e190d790ddce0c9e89c2
2026-06-17,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9865.54,,2026-06-17 21:27,2fe5c6ee9654eb6c1b90c8b5b12a44e57e8b0743c326e190d790ddce0c9e89c2,6ab78e6a7f7e90093c4c46166ddf0eba4c08d0268bbd8701c6065b0e5cb2d7f3
2026-06-17,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10338.56,,2026-06-17 21:27,6ab78e6a7f7e90093c4c46166ddf0eba4c08d0268bbd8701c6065b0e5cb2d7f3,b4b2ed8faff3fb9659dfb2a657145607d8ebff8b371d18973ac7279a2c7fec02
2026-06-18,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10535.73,,2026-06-18 21:33,b4b2ed8faff3fb9659dfb2a657145607d8ebff8b371d18973ac7279a2c7fec02,293b128cc7c2c12d8c8e2e9caea32b4dddf0ef73b8aad184ef027da50eb1121a
2026-06-18,momentum,HOLD,"{""TSM"": 8.154944, ""LLY"": 2.933317, ""GOOGL"": 9.353312}",-0.0,10433.32,,2026-06-18 21:33,293b128cc7c2c12d8c8e2e9caea32b4dddf0ef73b8aad184ef027da50eb1121a,308121b7b8a4ce3c545bc20268d2a30d53d2e8c37919ce92b27983d823a0f9e6
2026-06-18,overnight,ROLL,{},10475.57,10475.57,隔夜+2.02%-成本,2026-06-18 21:33,308121b7b8a4ce3c545bc20268d2a30d53d2e8c37919ce92b27983d823a0f9e6,dd8264adf7dec2437c4507e275cca703eab590608f0116d375c091078289062a
2026-06-18,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,10053.69,,2026-06-18 21:33,dd8264adf7dec2437c4507e275cca703eab590608f0116d375c091078289062a,ffe485d6d4f9cbe284433b9fc3778ec486cf8a18a563955e7d0a634226f6a069
2026-06-18,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10535.73,,2026-06-18 21:33,ffe485d6d4f9cbe284433b9fc3778ec486cf8a18a563955e7d0a634226f6a069,e5e0e50b738c5e9f858776ab30278da3597a87993e598547ad08f4f7b73a1df7
2026-06-22,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10396.15,,2026-06-22 21:21,e5e0e50b738c5e9f858776ab30278da3597a87993e598547ad08f4f7b73a1df7,c9fd32f0178c51dbb2a68c60ba0c2c524c9c7ad5c7bb710d4f8c2f5630fb1121
2026-06-22,momentum,HOLD,"{""TSM"": 8.154944, ""LLY"": 2.933317, ""GOOGL"": 9.353312}",-0.0,10317.24,,2026-06-22 21:21,c9fd32f0178c51dbb2a68c60ba0c2c524c9c7ad5c7bb710d4f8c2f5630fb1121,11101e7e9dd53c4f9486a83d710d0f8406916cb26ea3a244bc9fc055ced42ea3
2026-06-22,overnight,ROLL,{},10493.28,10493.28,隔夜+0.19%-成本,2026-06-22 21:21,11101e7e9dd53c4f9486a83d710d0f8406916cb26ea3a244bc9fc055ced42ea3,2f386327f23ae465ab47746fcbc58ad3966dcce950820189b34c9c8ca50e7b5d
2026-06-22,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9920.49,,2026-06-22 21:21,2f386327f23ae465ab47746fcbc58ad3966dcce950820189b34c9c8ca50e7b5d,e9ffd81be5d9c6de1d9a5502889f52e2209c06f37f08ab19b07d95be579c40a5
2026-06-22,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10396.15,,2026-06-22 21:21,e9ffd81be5d9c6de1d9a5502889f52e2209c06f37f08ab19b07d95be579c40a5,f77cea3fcb3dc4e18c72026a49888a2e69af57c0e930d39215932c49c7657d47
2026-06-23,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10165.88,,2026-06-23 20:29,f77cea3fcb3dc4e18c72026a49888a2e69af57c0e930d39215932c49c7657d47,09f7d4b9a8bb2aa48e10611e4d7f344cb4cc5ccfdef4500ef83c07fa4474fc02
2026-06-23,momentum,HOLD,"{""TSM"": 8.154944, ""LLY"": 2.933317, ""GOOGL"": 9.353312}",-0.0,10043.61,,2026-06-23 20:29,09f7d4b9a8bb2aa48e10611e4d7f344cb4cc5ccfdef4500ef83c07fa4474fc02,97f0083650ea28f70ba93a0cb5bdc646b9c7c36d2e8de6280891db21ae4b4b14
2026-06-23,overnight,ROLL,{},10175.37,10175.37,隔夜-3.01%-成本,2026-06-23 20:29,97f0083650ea28f70ba93a0cb5bdc646b9c7c36d2e8de6280891db21ae4b4b14,d618e284ebd465379413b6d7dde444e5b526d98ffd99c43bcda386b5f47a9a1c
2026-06-23,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9700.76,,2026-06-23 20:29,d618e284ebd465379413b6d7dde444e5b526d98ffd99c43bcda386b5f47a9a1c,8753e2f56495f8065a44f0edb14041dee7046e62e12a6fe506bb0ee16d12daf8
2026-06-23,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10165.88,,2026-06-23 20:29,8753e2f56495f8065a44f0edb14041dee7046e62e12a6fe506bb0ee16d12daf8,1cd8a4dad6c0ef605dcdf97440f46d2f4c0c58b426fb8daa6aadbd52bc61a90b
2026-06-24,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10122.02,,2026-06-24 20:16,1cd8a4dad6c0ef605dcdf97440f46d2f4c0c58b426fb8daa6aadbd52bc61a90b,858a4d06a0168e4c1d1cf1752bcd0af2573f3fb2ab49da01c520e1829e239955
2026-06-24,momentum,HOLD,"{""TSM"": 8.154944, ""LLY"": 2.933317, ""GOOGL"": 9.353312}",-0.0,10101.58,,2026-06-24 20:16,858a4d06a0168e4c1d1cf1752bcd0af2573f3fb2ab49da01c520e1829e239955,ef3336382647e1db2da5340eb327b8f887793210a928607baa95dd2c919d9113
2026-06-24,overnight,ROLL,{},10189.73,10189.73,隔夜+0.16%-成本,2026-06-24 20:16,ef3336382647e1db2da5340eb327b8f887793210a928607baa95dd2c919d9113,b7921974c3382f056473ce5cebc961b431929419e77de3ffa4e0dde830629cdf
2026-06-24,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9658.91,,2026-06-24 20:16,b7921974c3382f056473ce5cebc961b431929419e77de3ffa4e0dde830629cdf,e5acdb13eb0f2ee4bbf2347e57863020b5535c3a184d6375b0031a51fd38ca4b
2026-06-24,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10122.02,,2026-06-24 20:16,e5acdb13eb0f2ee4bbf2347e57863020b5535c3a184d6375b0031a51fd38ca4b,56a012b4f9541081eff1f8992c9a3c7a9beb7c0e1bddcd98b6b60cc22f7740b9
2026-06-25,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10075.12,,2026-06-26 15:24,56a012b4f9541081eff1f8992c9a3c7a9beb7c0e1bddcd98b6b60cc22f7740b9,79883a20cba38243807e68ce3b306d35cc58f722b8ee95e6c478d6296ada657c
2026-06-25,momentum,HOLD,"{""TSM"": 8.154944, ""LLY"": 2.933317, ""GOOGL"": 9.353312}",-0.0,10070.02,,2026-06-26 15:24,79883a20cba38243807e68ce3b306d35cc58f722b8ee95e6c478d6296ada657c,e46f009a092f073e4870a23a5c3b32ff9002a1aa044e050d4f2263253c56423e
2026-06-25,overnight,ROLL,{},10406.8,10406.8,隔夜+2.15%-成本,2026-06-26 15:24,e46f009a092f073e4870a23a5c3b32ff9002a1aa044e050d4f2263253c56423e,ed7ec8ab6b74e8376319f2b5d8a6569377baf5ac980a669ab8a4212ae61783ba
2026-06-25,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9614.16,,2026-06-26 15:24,ed7ec8ab6b74e8376319f2b5d8a6569377baf5ac980a669ab8a4212ae61783ba,c7d2caa00e44378e60f9816a9756a28f2fc00e1f726d24ed023b9c2cefbcc860
2026-06-25,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10075.12,,2026-06-26 15:24,c7d2caa00e44378e60f9816a9756a28f2fc00e1f726d24ed023b9c2cefbcc860,3cc934169b5d0d160ec2fe02b0612b83f37eaa64bb037b8f42a589e844d70639
2026-06-26,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10050.9,,2026-06-26 20:16,3cc934169b5d0d160ec2fe02b0612b83f37eaa64bb037b8f42a589e844d70639,dca495c68eb07ed41bf9ca6ef0bfbebceaa3e68dcaf1321c8fcdda5485b5bd50
2026-06-26,momentum,HOLD,"{""TSM"": 8.154944, ""LLY"": 2.933317, ""GOOGL"": 9.353312}",-0.0,10222.99,,2026-06-26 20:16,dca495c68eb07ed41bf9ca6ef0bfbebceaa3e68dcaf1321c8fcdda5485b5bd50,c5b1806e16a64d4d87a0ad95aef3f8ab79e4f29dd37bc237ded8ed0c8bb15394
2026-06-26,overnight,ROLL,{},10269.76,10269.76,隔夜-1.30%-成本,2026-06-26 20:16,c5b1806e16a64d4d87a0ad95aef3f8ab79e4f29dd37bc237ded8ed0c8bb15394,85c76694e397ba2bd3ab9be2cee62d701ac612ce228318879e898780046708d5
2026-06-26,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9591.04,,2026-06-26 20:16,85c76694e397ba2bd3ab9be2cee62d701ac612ce228318879e898780046708d5,540d59b79bb0c3d334488badff10d6dcc41c27a390a9a9274d6694b063211ef4
2026-06-26,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10050.9,,2026-06-26 20:16,540d59b79bb0c3d334488badff10d6dcc41c27a390a9a9274d6694b063211ef4,1fa142e1a2ed2aa96377ee48544017afa7745659f52e18427d635697bcef1e78
2026-06-29,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10258.5,,2026-06-29 20:46,1fa142e1a2ed2aa96377ee48544017afa7745659f52e18427d635697bcef1e78,632a85f16ac9407d28b9c016cf7b2f42225e590e2a4e52fc4e208b30bcd014af
2026-06-29,momentum,HOLD,"{""TSM"": 8.154944, ""LLY"": 2.933317, ""GOOGL"": 9.353312}",-0.0,10626.89,,2026-06-29 20:46,632a85f16ac9407d28b9c016cf7b2f42225e590e2a4e52fc4e208b30bcd014af,d06767b49dfcc6e756de607fa99b2eab1af90a4f4debd8bcd81aba6deda8a9fe
2026-06-29,overnight,ROLL,{},10376.29,10376.29,隔夜+1.06%-成本,2026-06-29 20:46,d06767b49dfcc6e756de607fa99b2eab1af90a4f4debd8bcd81aba6deda8a9fe,c69547841d58251ef4c64227d4202fe1e4df65afb3ecc307fbdac9019627dbec
2026-06-29,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9789.14,,2026-06-29 20:46,c69547841d58251ef4c64227d4202fe1e4df65afb3ecc307fbdac9019627dbec,ac04b5167fb7bb9e0063d9522ba01deb4b9c01fb332514d20b45ffca8a6577a2
2026-06-29,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10258.5,,2026-06-29 20:46,ac04b5167fb7bb9e0063d9522ba01deb4b9c01fb332514d20b45ffca8a6577a2,e29347c0dd760c495e72c2f6db799989c6e4376aea43070c5ec341245e8f00e9
2026-06-30,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10414.87,,2026-06-30 20:26,e29347c0dd760c495e72c2f6db799989c6e4376aea43070c5ec341245e8f00e9,3e757d21163e21fb289dcce9c46b94a110475e75efaf34a96e6c541417c8970a
2026-06-30,momentum,HOLD,"{""TSM"": 8.154944, ""LLY"": 2.933317, ""GOOGL"": 9.353312}",-0.0,10755.46,,2026-06-30 20:26,3e757d21163e21fb289dcce9c46b94a110475e75efaf34a96e6c541417c8970a,5fe4b2988ca9fc679fdc7b89f461c3e6f1a011d859d13cef04acb7c333fa8c29
2026-06-30,overnight,ROLL,{},10375.5,10375.5,隔夜+0.01%-成本,2026-06-30 20:26,5fe4b2988ca9fc679fdc7b89f461c3e6f1a011d859d13cef04acb7c333fa8c29,68fdb2668f60c5066a6acbfab81cf1dfd15202f58a6057227f656ba823e86727
2026-06-30,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9938.35,,2026-06-30 20:26,68fdb2668f60c5066a6acbfab81cf1dfd15202f58a6057227f656ba823e86727,be0991ab5570a478de107059265603e94532f6cffaa5a268fc28f5ba166ccaed
2026-06-30,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10414.87,,2026-06-30 20:26,be0991ab5570a478de107059265603e94532f6cffaa5a268fc28f5ba166ccaed,267294b0739a9053d82707ae3fb5581cfba160bbe82688b4bde2ddf26e483090
2026-07-01,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10345.86,,2026-07-01 20:21,267294b0739a9053d82707ae3fb5581cfba160bbe82688b4bde2ddf26e483090,839c52110821307a5d1ad23fd014b98cc5a3be1aef19b9b419f8a630ed6d9e04
2026-07-01,momentum,REBAL,"{""SNDK"": 1.721751, ""MU"": 3.389562, ""INTC"": 27.546665}",0.0,10496.93,调仓→SNDK(732%)+MU(251%)+INTC(246%),2026-07-01 20:21,839c52110821307a5d1ad23fd014b98cc5a3be1aef19b9b419f8a630ed6d9e04,37b04c6ad979570e52c39e9dc6979127b026ae30481416beeb99498ef71643cf
2026-07-01,overnight,ROLL,{},10271.42,10271.42,隔夜-0.98%-成本,2026-07-01 20:21,37b04c6ad979570e52c39e9dc6979127b026ae30481416beeb99498ef71643cf,0a2f05cfb06ea895cc988f558de63279390dbde4b0e76f7178e2b04debbd7a0b
2026-07-01,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9872.5,,2026-07-01 20:21,0a2f05cfb06ea895cc988f558de63279390dbde4b0e76f7178e2b04debbd7a0b,157391f9e76e8474e6b235f68a8028c7bf22b54480206ca2529012ff00449648
2026-07-01,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10345.86,,2026-07-01 20:21,157391f9e76e8474e6b235f68a8028c7bf22b54480206ca2529012ff00449648,31d991ae95c7ecf8e30c1241b32b6658aa5b2f2e52f7aae24d6a07db3d28d6ea
2026-07-02,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10263.48,,2026-07-02 20:40,31d991ae95c7ecf8e30c1241b32b6658aa5b2f2e52f7aae24d6a07db3d28d6ea,deb7e5221d44c4ec1536487c5c0d43485120884bb3e037e785555290297fdd8e
2026-07-02,momentum,HOLD,"{""SNDK"": 1.721751, ""MU"": 3.389562, ""INTC"": 27.546665}",0.0,9626.42,,2026-07-02 20:40,deb7e5221d44c4ec1536487c5c0d43485120884bb3e037e785555290297fdd8e,dd827ff0f0032aaf141587f5d6e31c0b2749129e6a370c5bcbddd0cf5ba2d35f
2026-07-02,overnight,ROLL,{},10275.17,10275.17,隔夜+0.06%-成本,2026-07-02 20:40,dd827ff0f0032aaf141587f5d6e31c0b2749129e6a370c5bcbddd0cf5ba2d35f,97eda7654521898bb2c20d13fb75229746529c7616ab79ab8f1bb17cf0602b19
2026-07-02,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9793.89,,2026-07-02 20:40,97eda7654521898bb2c20d13fb75229746529c7616ab79ab8f1bb17cf0602b19,1d93f53350e6784d3289ca9001e2f296257656ec0b4e85264d1a106fff8b56c8
2026-07-02,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10263.48,,2026-07-02 20:40,1d93f53350e6784d3289ca9001e2f296257656ec0b4e85264d1a106fff8b56c8,92d7e1b789425e2dc8e4a5dd1974dc9fc6a4b98d595bf53bc6f4a9b332b1b95a
2026-07-06,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10378.09,,2026-07-07 03:52,92d7e1b789425e2dc8e4a5dd1974dc9fc6a4b98d595bf53bc6f4a9b332b1b95a,da685b0b31cc4987c7a18131bdb4abe4a0f9733298e990b7fb350ffda7fd7d12
2026-07-06,momentum,HOLD,"{""SNDK"": 1.721751, ""MU"": 3.389562, ""INTC"": 27.546665}",0.0,9707.55,,2026-07-07 03:52,da685b0b31cc4987c7a18131bdb4abe4a0f9733298e990b7fb350ffda7fd7d12,4fe20c2e034dfb3fc7f40dc3af40c074fe47de8c5ce35fcae36bc556d8ef8c14
2026-07-06,overnight,ROLL,{},10375.49,10375.49,隔夜+1.00%-成本,2026-07-07 03:52,4fe20c2e034dfb3fc7f40dc3af40c074fe47de8c5ce35fcae36bc556d8ef8c14,64f44325a99c8da6940bb3d4152d274601a310e16bd145d0789b7eb4dc051408
2026-07-06,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9903.26,,2026-07-07 03:52,64f44325a99c8da6940bb3d4152d274601a310e16bd145d0789b7eb4dc051408,5e3a15b176729fdd663886bda21de2816a38fa63a3ed3ac8b5e5e4d8f24bce90
2026-07-06,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10378.09,,2026-07-07 03:52,5e3a15b176729fdd663886bda21de2816a38fa63a3ed3ac8b5e5e4d8f24bce90,9a42aef71399acd1d14d3d1e3decdc7d760041116cb12bec236fdb0db793fff6
2026-07-07,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10257.92,,2026-07-07 20:21,9a42aef71399acd1d14d3d1e3decdc7d760041116cb12bec236fdb0db793fff6,b270e99eaffd3e590eee8e25a852b1418bc9f9facbae51c27831c755547286af
2026-07-07,momentum,HOLD,"{""SNDK"": 1.721751, ""MU"": 3.389562, ""INTC"": 27.546665}",0.0,9006.85,,2026-07-07 20:21,b270e99eaffd3e590eee8e25a852b1418bc9f9facbae51c27831c755547286af,82e91e1c6045ef9901210339359a8a550246be82de86241b66a7ed3c2734a54d
2026-07-07,overnight,ROLL,{},10248.82,10248.82,隔夜-1.20%-成本,2026-07-07 20:21,82e91e1c6045ef9901210339359a8a550246be82de86241b66a7ed3c2734a54d,20a2ca6f946fc235e9405fe7885ed73ed0bb464fd73d71811f370317a302ebc9
2026-07-07,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9788.59,,2026-07-07 20:21,20a2ca6f946fc235e9405fe7885ed73ed0bb464fd73d71811f370317a302ebc9,52ebfa89ed732a39e1db48a00a00e2d23f4de0c24f9e8712653f69da900b2d39
2026-07-07,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10257.92,,2026-07-07 20:21,52ebfa89ed732a39e1db48a00a00e2d23f4de0c24f9e8712653f69da900b2d39,f8c8548d950a575289be4e49fa52055368d529f90cb12a8496f2d2a3e4364618
2026-07-08,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10278.57,,2026-07-08 20:15,f8c8548d950a575289be4e49fa52055368d529f90cb12a8496f2d2a3e4364618,512296f6ba2750d73dd8a4916c1fbca43bb9df3af4b10f5ad407fb3fb05e7af3
2026-07-08,momentum,HOLD,"{""SNDK"": 1.721751, ""MU"": 3.389562, ""INTC"": 27.546665}",0.0,9226.53,,2026-07-08 20:15,512296f6ba2750d73dd8a4916c1fbca43bb9df3af4b10f5ad407fb3fb05e7af3,1b351ab1a1d60ade911d0fd891b060fba1878cc5f39f5ea465fb81c45b3d48be
2026-07-08,overnight,ROLL,{},10181.91,10181.91,隔夜-0.63%-成本,2026-07-08 20:15,1b351ab1a1d60ade911d0fd891b060fba1878cc5f39f5ea465fb81c45b3d48be,40000f328fd08b8c2088434b949a7281eca6952a3ec1e8c007adbe033fd487d3
2026-07-08,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9808.29,,2026-07-08 20:15,40000f328fd08b8c2088434b949a7281eca6952a3ec1e8c007adbe033fd487d3,c465d44da1d960ebe86cb91696860decb425b95ca41fa2da588283231b19ff1d
2026-07-08,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10278.57,,2026-07-08 20:15,c465d44da1d960ebe86cb91696860decb425b95ca41fa2da588283231b19ff1d,0b837f1040ea242b71decb418f04c7820315bfa260b7b723d7a6b402afa02328
2026-07-09,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10412.15,,2026-07-09 20:14,0b837f1040ea242b71decb418f04c7820315bfa260b7b723d7a6b402afa02328,40c8c55b283bbb7303dc01c7a0ba55d911ba66a4fc56c1f2e1d7478805fcafa2
2026-07-09,momentum,HOLD,"{""SNDK"": 1.721751, ""MU"": 3.389562, ""INTC"": 27.546665}",0.0,9660.81,,2026-07-09 20:14,40c8c55b283bbb7303dc01c7a0ba55d911ba66a4fc56c1f2e1d7478805fcafa2,0f04d9aeb377e7f9d817d1bdfe414df9eddd2b0690f7464c67b886b6227003be
2026-07-09,overnight,ROLL,{},10277.91,10277.91,隔夜+0.96%-成本,2026-07-09 20:14,0f04d9aeb377e7f9d817d1bdfe414df9eddd2b0690f7464c67b886b6227003be,0b91f17a511d9f99ab87cebf3d70023dd45209a413a01400d3c40244bddee424
2026-07-09,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9935.77,,2026-07-09 20:14,0b91f17a511d9f99ab87cebf3d70023dd45209a413a01400d3c40244bddee424,96c22868d25dca6213d12ecc5dbe94f92cbbd8d2a1ce977a615070638be6700c
